Ave,Codigo,Especie
9039,4,Ganso
9040,2,Frango
9041,3,Peru
9042,4,Ganso
9043,5,Marreco
9044,2,Frango
9045,5,Marreco
9046,3,Peru
9047,5,Marreco
9048,1,Pato
9049,3,Peru
9050,2,Frango
9051,3,Peru
9052,3,Peru
9053,3,Peru
9054,2,Frango
9055,4,Ganso
9056,4,Ganso
9057,1,Pato
9058,4,Ganso
9059,2,Frango
9060,1,Pato
9061,1,Pato
9062,1,Pato
9063,2,Frango
9064,3,Peru
9065,2,Frango
9066,1,Pato
9067,5,Marreco
9068,4,Ganso
9069,2,Frango
9070,3,Peru
9071,1,Pato
9072,2,Frango
9073,2,Frango
9074,1,Pato
9075,1,Pato
9076,3,Peru
9077,1,Pato
9078,5,Marreco
9079,5,Marreco
9080,4,Ganso
9081,5,Marreco
9082,4,Ganso
9083,3,Peru
9084,2,Frango
9085,4,Ganso
9086,5,Marreco
9087,5,Marreco
9088,4,Ganso
9089,5,Marreco
9090,3,Peru
9091,4,Ganso
9092,1,Pato
9093,4,Ganso
9094,1,Pato
9095,5,Marreco
9096,1,Pato
9097,5,Marreco
9098,3,Peru
9099,5,Marreco
9100,1,Pato
9101,3,Peru
9102,1,Pato
9103,2,Frango
9104,5,Marreco
9105,4,Ganso
9106,5,Marreco
9107,4,Ganso
9108,4,Ganso
9109,2,Frango
9110,5,Marreco
9111,1,Pato
9112,2,Frango
9113,3,Peru
9114,2,Frango
9115,2,Frango
9116,2,Frango
9117,2,Frango
9118,1,Pato
9119,3,Peru
9120,1,Pato
9121,3,Peru
9122,2,Frango
9123,5,Marreco
9124,3,Peru
9125,2,Frango
9126,2,Frango
9127,2,Frango
9128,2,Frango
9129,5,Marreco
9130,4,Ganso
9131,2,Frango
9132,3,Peru
9133,4,Ganso
9134,2,Frango
9135,2,Frango
9136,3,Peru
9137,4,Ganso
9138,4,Ganso
9139,4,Ganso
9140,1,Pato
9141,2,Frango
9142,3,Peru
9143,5,Marreco
9144,1,Pato
9145,5,Marreco
9146,2,Frango
9147,1,Pato
9148,2,Frango
9149,4,Ganso
9150,5,Marreco
9151,2,Frango
9152,2,Frango
9153,4,Ganso
9154,2,Frango
9155,1,Pato
9156,4,Ganso
9157,4,Ganso
9158,2,Frango
9159,3,Peru
9160,4,Ganso
9161,3,Peru
9162,1,Pato
9163,4,Ganso
9164,5,Marreco
9165,1,Pato
9166,3,Peru
9167,2,Frango
9168,2,Frango
9169,1,Pato
9170,3,Peru
9171,4,Ganso
9172,3,Peru
9173,4,Ganso
9174,3,Peru
9175,2,Frango
9176,1,Pato
9177,3,Peru
9178,1,Pato
9179,5,Marreco
9180,1,Pato
9181,3,Peru
9182,3,Peru
9183,5,Marreco
9184,2,Frango
9185,5,Marreco
9186,4,Ganso
9187,1,Pato
9188,3,Peru
9189,2,Frango
9190,3,Peru
9191,5,Marreco
9192,3,Peru
9193,3,Peru
9194,3,Peru
9195,1,Pato
9196,2,Frango
9197,5,Marreco
9198,5,Marreco
9199,1,Pato
9200,5,Marreco
9201,1,Pato
9202,2,Frango
9203,5,Marreco
9204,4,Ganso
9205,3,Peru
9206,3,Peru
9207,5,Marreco
9208,4,Ganso
9209,2,Frango
9210,2,Frango
9211,3,Peru
9212,5,Marreco
9213,1,Pato
9214,5,Marreco
9215,4,Ganso
9216,5,Marreco
9217,3,Peru
9218,1,Pato
9219,3,Peru
9220,3,Peru
9221,5,Marreco
9222,4,Ganso
9223,3,Peru
9224,1,Pato
9225,5,Marreco
9226,2,Frango
9227,3,Peru
9228,2,Frango
9229,3,Peru
9230,3,Peru
9231,3,Peru
9232,3,Peru
9233,1,Pato
9234,3,Peru
9235,4,Ganso
9236,2,Frango
9237,5,Marreco
9238,3,Peru
9239,3,Peru
9240,4,Ganso
9241,3,Peru
9242,2,Frango
9243,4,Ganso
9244,3,Peru
9245,5,Marreco
9246,4,Ganso
9247,3,Peru
9248,5,Marreco
9249,1,Pato
9250,5,Marreco
9251,4,Ganso
9252,1,Pato
9253,5,Marreco
9254,3,Peru
9255,5,Marreco
9256,4,Ganso
9257,3,Peru
9258,4,Ganso
9259,2,Frango
9260,1,Pato
9261,4,Ganso
9262,4,Ganso
9263,5,Marreco
9264,3,Peru
9265,4,Ganso
9266,5,Marreco
9267,1,Pato
9268,3,Peru
9269,5,Marreco
9270,3,Peru
9271,2,Frango
9272,5,Marreco
9273,2,Frango
9274,4,Ganso
9275,4,Ganso
9276,5,Marreco
9277,1,Pato
9278,2,Frango
9279,4,Ganso
9280,1,Pato
9281,1,Pato
9282,3,Peru
9283,2,Frango
9284,5,Marreco
9285,2,Frango
9286,4,Ganso
9287,1,Pato
9288,4,Ganso
9289,1,Pato
9290,4,Ganso
9291,1,Pato
9292,5,Marreco
9293,4,Ganso
9294,5,Marreco
9295,5,Marreco
9296,5,Marreco
9297,3,Peru
9298,3,Peru
9299,5,Marreco
9300,1,Pato
9301,4,Ganso
9302,4,Ganso
9303,5,Marreco
9304,5,Marreco
9305,5,Marreco
9306,2,Frango
9307,2,Frango
9308,5,Marreco
9309,3,Peru
9310,4,Ganso
9311,2,Frango
9312,4,Ganso
9313,5,Marreco
9314,1,Pato
9315,2,Frango
9316,3,Peru
9317,1,Pato
9318,2,Frango
9319,1,Pato
9320,2,Frango
9321,3,Peru
9322,5,Marreco
9323,4,Ganso
9324,1,Pato
9325,1,Pato
9326,3,Peru
9327,1,Pato
9328,4,Ganso
9329,2,Frango
9330,1,Pato
9331,5,Marreco
9332,3,Peru
9333,3,Peru
9334,4,Ganso
9335,3,Peru
9336,2,Frango
9337,3,Peru
9338,3,Peru
9339,4,Ganso
9340,5,Marreco
9341,4,Ganso
9342,1,Pato
9343,2,Frango
9344,4,Ganso
9345,5,Marreco
9346,4,Ganso
9347,4,Ganso
9348,3,Peru
9349,2,Frango
9350,2,Frango
9351,1,Pato
9352,5,Marreco
9353,3,Peru
9354,2,Frango
9355,1,Pato
9356,1,Pato
9357,5,Marreco
9358,1,Pato
9359,5,Marreco
9360,1,Pato
9361,4,Ganso
9362,5,Marreco
9363,2,Frango
9364,1,Pato
9365,4,Ganso
9366,4,Ganso
9367,4,Ganso
9368,1,Pato
9369,1,Pato
9370,2,Frango
9371,5,Marreco
9372,2,Frango
9373,3,Peru
9374,3,Peru
9375,4,Ganso
9376,5,Marreco
9377,5,Marreco
9378,1,Pato
9379,1,Pato
9380,1,Pato
9381,5,Marreco
9382,5,Marreco
9383,1,Pato
9384,4,Ganso
9385,1,Pato
9386,3,Peru
9387,3,Peru
9388,1,Pato
9389,5,Marreco
9390,4,Ganso
9391,2,Frango
9392,2,Frango
9393,4,Ganso
9394,2,Frango
9395,5,Marreco
9396,1,Pato
9397,1,Pato
9398,4,Ganso
9399,1,Pato
9400,1,Pato
9401,1,Pato
9402,4,Ganso
9403,2,Frango
9404,3,Peru
9405,4,Ganso
9406,5,Marreco
9407,2,Frango
9408,3,Peru
9409,5,Marreco
9410,1,Pato
9411,4,Ganso
9412,2,Frango
9413,1,Pato
9414,1,Pato
9415,1,Pato
9416,1,Pato
9417,1,Pato
9418,3,Peru
9419,5,Marreco
9420,5,Marreco
9421,4,Ganso
9422,4,Ganso
9423,5,Marreco
9424,4,Ganso
9425,1,Pato
9426,5,Marreco
9427,3,Peru
9428,2,Frango
9429,2,Frango
9430,5,Marreco
9431,4,Ganso
9432,2,Frango
9433,3,Peru
9434,2,Frango
9435,1,Pato
9436,1,Pato
9437,3,Peru
9438,4,Ganso
9439,3,Peru
9440,4,Ganso
9441,1,Pato
9442,5,Marreco
9443,4,Ganso
9444,1,Pato
9445,5,Marreco
9446,2,Frango
9447,1,Pato
9448,1,Pato
9449,5,Marreco
9450,4,Ganso
9451,2,Frango
9452,4,Ganso
9453,4,Ganso
9454,4,Ganso
9455,2,Frango
9456,5,Marreco
9457,4,Ganso
9458,3,Peru
9459,3,Peru
9460,1,Pato
9461,2,Frango
9462,5,Marreco
9463,5,Marreco
9464,3,Peru
9465,4,Ganso
9466,3,Peru
9467,2,Frango
9468,4,Ganso
9469,2,Frango
9470,3,Peru
9471,1,Pato
9472,2,Frango
9473,5,Marreco
9474,2,Frango
9475,2,Frango
9476,1,Pato
9477,3,Peru
9478,5,Marreco
9479,2,Frango
9480,3,Peru
9481,3,Peru
9482,5,Marreco
9483,5,Marreco
9484,5,Marreco
9485,2,Frango
9486,5,Marreco
9487,5,Marreco
9488,5,Marreco
9489,4,Ganso
9490,5,Marreco
9491,4,Ganso
9492,5,Marreco
9493,4,Ganso
9494,5,Marreco
9495,5,Marreco
9496,2,Frango
9497,5,Marreco
9498,5,Marreco
9499,2,Frango
9500,4,Ganso
9501,5,Marreco
9502,5,Marreco
9503,2,Frango
9504,2,Frango
9505,4,Ganso
9506,4,Ganso
9507,5,Marreco
9508,4,Ganso
9509,3,Peru
9510,2,Frango
9511,2,Frango
9512,2,Frango
9513,3,Peru
9514,1,Pato
9515,2,Frango
9516,2,Frango
9517,3,Peru
9518,5,Marreco
9519,2,Frango
9520,5,Marreco
9521,2,Frango
9522,4,Ganso
9523,4,Ganso
9524,1,Pato
9525,1,Pato
9526,2,Frango
9527,3,Peru
9528,5,Marreco
9529,4,Ganso
9530,5,Marreco
9531,3,Peru
9532,5,Marreco
9533,5,Marreco
9534,1,Pato
9535,4,Ganso
9536,2,Frango
9537,5,Marreco
9538,4,Ganso
9539,5,Marreco
9540,3,Peru
9541,5,Marreco
9542,1,Pato
9543,5,Marreco
9544,2,Frango
9545,4,Ganso
9546,1,Pato
9547,1,Pato
9548,2,Frango
9549,2,Frango
9550,4,Ganso
9551,2,Frango
9552,4,Ganso
9553,2,Frango
9554,4,Ganso
9555,5,Marreco
9556,5,Marreco
9557,1,Pato
9558,3,Peru
9559,1,Pato
9560,1,Pato
9561,2,Frango
9562,2,Frango
9563,3,Peru
9564,4,Ganso
9565,5,Marreco
9566,3,Peru
9567,2,Frango
9568,3,Peru
9569,3,Peru
9570,1,Pato
9571,1,Pato
9572,1,Pato
9573,5,Marreco
9574,1,Pato
9575,4,Ganso
9576,2,Frango
9577,2,Frango
9578,5,Marreco
9579,5,Marreco
9580,5,Marreco
9581,5,Marreco
9582,4,Ganso
9583,5,Marreco
9584,1,Pato
9585,1,Pato
9586,3,Peru
9587,3,Peru
9588,3,Peru
9589,4,Ganso
9590,1,Pato
9591,1,Pato
9592,4,Ganso
9593,5,Marreco
9594,5,Marreco
9595,4,Ganso
9596,1,Pato
9597,4,Ganso
9598,5,Marreco
9599,1,Pato
9600,3,Peru
9601,1,Pato
9602,1,Pato
9603,4,Ganso
9604,4,Ganso
9605,4,Ganso
9606,1,Pato
9607,1,Pato
9608,3,Peru
9609,5,Marreco
9610,4,Ganso
9611,3,Peru
9612,5,Marreco
9613,1,Pato
9614,3,Peru
9615,3,Peru
9616,3,Peru
9617,1,Pato
9618,1,Pato
9619,5,Marreco
9620,5,Marreco
9621,3,Peru
9622,3,Peru
9623,3,Peru
9624,2,Frango
9625,2,Frango
9626,2,Frango
9627,5,Marreco
9628,1,Pato
9629,2,Frango
9630,5,Marreco
9631,1,Pato
9632,5,Marreco
9633,1,Pato
9634,5,Marreco
9635,4,Ganso
9636,1,Pato
9637,1,Pato
9638,3,Peru
9639,3,Peru
9640,4,Ganso
9641,3,Peru
9642,4,Ganso
9643,1,Pato
9644,4,Ganso
9645,4,Ganso
9646,4,Ganso
9647,5,Marreco
9648,1,Pato
9649,2,Frango
9650,5,Marreco
9651,5,Marreco
9652,3,Peru
9653,5,Marreco
9654,5,Marreco
9655,1,Pato
9656,1,Pato
9657,5,Marreco
9658,1,Pato
9659,2,Frango
9660,2,Frango
9661,3,Peru
9662,2,Frango
9663,2,Frango
9664,3,Peru
9665,4,Ganso
9666,1,Pato
9667,2,Frango
9668,2,Frango
9669,1,Pato
9670,5,Marreco
9671,2,Frango
9672,3,Peru
9673,1,Pato
9674,3,Peru
9675,5,Marreco
9676,3,Peru
9677,3,Peru
9678,3,Peru
9679,3,Peru
9680,3,Peru
9681,5,Marreco
9682,3,Peru
9683,4,Ganso
9684,1,Pato
9685,3,Peru
9686,3,Peru
9687,1,Pato
9688,2,Frango
9689,4,Ganso
9690,1,Pato
9691,2,Frango
9692,3,Peru
9693,5,Marreco
9694,4,Ganso
9695,3,Peru
9696,1,Pato
9697,3,Peru
9698,3,Peru
9699,3,Peru
9700,4,Ganso
9701,4,Ganso
9702,4,Ganso
9703,5,Marreco
9704,3,Peru
9705,5,Marreco
9706,2,Frango
9707,5,Marreco
9708,1,Pato
9709,2,Frango
9710,1,Pato
9711,4,Ganso
9712,1,Pato
9713,4,Ganso
9714,4,Ganso
9715,4,Ganso
9716,4,Ganso
9717,4,Ganso
9718,4,Ganso
9719,5,Marreco
9720,4,Ganso
9721,4,Ganso
9722,4,Ganso
9723,4,Ganso
9724,1,Pato
9725,5,Marreco
9726,2,Frango
9727,3,Peru
9728,3,Peru
9729,1,Pato
9730,4,Ganso
9731,5,Marreco
9732,3,Peru
9733,1,Pato
9734,5,Marreco
9735,2,Frango
9736,4,Ganso
9737,1,Pato
9738,5,Marreco
9739,4,Ganso
9740,3,Peru
9741,4,Ganso
9742,5,Marreco
9743,1,Pato
9744,2,Frango
9745,2,Frango
9746,2,Frango
9747,1,Pato
9748,5,Marreco
9749,1,Pato
9750,3,Peru
9751,2,Frango
9752,5,Marreco
9753,2,Frango
9754,3,Peru
9755,3,Peru
9756,4,Ganso
9757,4,Ganso
9758,2,Frango
9759,2,Frango
9760,1,Pato
9761,3,Peru
9762,4,Ganso
9763,3,Peru
9764,4,Ganso
9765,1,Pato
9766,5,Marreco
9767,2,Frango
9768,2,Frango
9769,3,Peru
9770,5,Marreco
9771,1,Pato
9772,4,Ganso
9773,1,Pato
9774,2,Frango
9775,2,Frango
9776,4,Ganso
9777,4,Ganso
9778,2,Frango
9779,1,Pato
9780,5,Marreco
9781,2,Frango
9782,2,Frango
9783,4,Ganso
9784,2,Frango
9785,4,Ganso
9786,5,Marreco
9787,5,Marreco
9788,4,Ganso
9789,2,Frango
9790,2,Frango
9791,4,Ganso
9792,5,Marreco
9793,3,Peru
9794,1,Pato
9795,2,Frango
9796,5,Marreco
9797,2,Frango
9798,3,Peru
9799,1,Pato
9800,4,Ganso
9801,5,Marreco
9802,5,Marreco
9803,1,Pato
9804,5,Marreco
9805,2,Frango
9806,4,Ganso
9807,1,Pato
9808,1,Pato
9809,3,Peru
9810,4,Ganso
9811,2,Frango
9812,3,Peru
9813,5,Marreco
9814,2,Frango
9815,3,Peru
9816,2,Frango
9817,3,Peru
9818,4,Ganso
9819,4,Ganso
9820,2,Frango
9821,5,Marreco
9822,4,Ganso
9823,2,Frango
9824,2,Frango
9825,2,Frango
9826,4,Ganso
9827,2,Frango
9828,5,Marreco
9829,1,Pato
9830,3,Peru
9831,1,Pato
9832,3,Peru
9833,5,Marreco
9834,5,Marreco
9835,2,Frango
9836,3,Peru
9837,2,Frango
9838,5,Marreco
9839,5,Marreco
9840,2,Frango
9841,3,Peru
9842,3,Peru
9843,2,Frango
9844,4,Ganso
9845,4,Ganso
9846,2,Frango
9847,5,Marreco
9848,1,Pato
9849,4,Ganso
9850,1,Pato
9851,2,Frango
9852,5,Marreco
9853,2,Frango
9854,2,Frango
9855,3,Peru
9856,1,Pato
9857,3,Peru
9858,4,Ganso
9859,5,Marreco
9860,1,Pato
9861,5,Marreco
9862,4,Ganso
9863,4,Ganso
9864,1,Pato
9865,1,Pato
9866,4,Ganso
9867,3,Peru
9868,3,Peru
9869,2,Frango
9870,4,Ganso
9871,5,Marreco
9872,3,Peru
9873,3,Peru
9874,2,Frango
9875,4,Ganso
9876,4,Ganso
9877,2,Frango
9878,5,Marreco
9879,2,Frango
9880,5,Marreco
9881,5,Marreco
9882,2,Frango
9883,4,Ganso
9884,4,Ganso
9885,5,Marreco
9886,4,Ganso
9887,1,Pato
9888,1,Pato
9889,4,Ganso
9890,4,Ganso
9891,4,Ganso
9892,2,Frango
9893,4,Ganso
9894,1,Pato
9895,3,Peru
9896,2,Frango
9897,1,Pato
9898,5,Marreco
9899,5,Marreco
9900,1,Pato
9901,4,Ganso
9902,5,Marreco
9903,1,Pato
9904,5,Marreco
9905,2,Frango
9906,2,Frango
9907,1,Pato
9908,5,Marreco
9909,5,Marreco
9910,2,Frango
9911,1,Pato
9912,1,Pato
9913,1,Pato
9914,5,Marreco
9915,5,Marreco
9916,1,Pato
9917,2,Frango
9918,4,Ganso
9919,4,Ganso
9920,3,Peru
9921,2,Frango
9922,5,Marreco
9923,3,Peru
9924,5,Marreco
9925,5,Marreco
9926,5,Marreco
9927,3,Peru
9928,2,Frango
9929,1,Pato
9930,5,Marreco
9931,1,Pato
9932,5,Marreco
9933,2,Frango
9934,1,Pato
9935,1,Pato
9936,3,Peru
9937,2,Frango
9938,4,Ganso
9939,2,Frango
9940,1,Pato
9941,3,Peru
9942,4,Ganso
9943,1,Pato
9944,3,Peru
9945,3,Peru
9946,4,Ganso
9947,3,Peru
9948,1,Pato
9949,5,Marreco
9950,2,Frango
9951,2,Frango
9952,1,Pato
9953,5,Marreco
9954,1,Pato
9955,2,Frango
9956,4,Ganso
9957,5,Marreco
9958,5,Marreco
9959,4,Ganso
9960,4,Ganso
9961,3,Peru
9962,2,Frango
9963,3,Peru
9964,2,Frango
9965,4,Ganso
9966,4,Ganso
9967,2,Frango
9968,2,Frango
9969,2,Frango
9970,3,Peru
9971,5,Marreco
9972,4,Ganso
9973,1,Pato
9974,4,Ganso
9975,5,Marreco
9976,1,Pato
9977,5,Marreco
9978,1,Pato
9979,4,Ganso
9980,2,Frango
9981,5,Marreco
9982,5,Marreco
9983,5,Marreco
9984,2,Frango
9985,2,Frango
9986,5,Marreco
9987,2,Frango
9988,4,Ganso
9989,4,Ganso
9990,2,Frango
9991,5,Marreco
9992,2,Frango
9993,2,Frango
9994,3,Peru
9995,3,Peru
9996,2,Frango
9997,1,Pato
9998,4,Ganso
9999,1,Pato
10000,5,Marreco
